Date,Open,High,Low,Close,Adj Close,Volume
2016-07-04,44258.320313,45965.671875,43730.398438,45965.671875,45965.671875,6186138769.0
2016-07-05,45935.214844,45954.175781,44833.226563,45216.15625,45216.15625,8797174681.0
2016-07-06,45202.0625,46038.34375,45201.59375,45651.296875,45651.296875,9096208907.0
2016-07-07,45702.453125,46039.59375,41287.78125,43234.414063,43234.414063,17419723539.0
2016-07-08,43242.914063,44769.375,42932.878906,44757.019531,44757.019531,9533285499.0
2016-07-09,44747.683594,44747.683594,42532.742188,43711.964844,43711.964844,12122992400.0
2016-07-10,43687.722656,43801.542969,43060.875,43590.886719,43590.886719,6882870628.0
2016-07-11,43532.082031,44257.675781,43299.117188,43485.121094,43485.121094,7245293219.0
2016-07-12,43527.019531,45208.589844,43442.527344,44491.691406,44491.691406,9250681814.0
2016-07-13,44508.160156,44883.144531,43851.777344,43851.777344,43851.777344,8807569361.0
2016-07-14,43748.253906,44290.667969,43748.253906,43982.644531,43982.644531,6584009419.0
2016-07-15,44055.695313,44781.214844,44067.828125,44524.640625,44524.640625,5482756308.0
2016-07-16,44559.949219,44739.792969,44261.421875,44357.621094,44357.621094,3378691491.0
2016-07-17,44439.917969,45792.492188,44439.917969,45582.523438,45582.523438,4991765851.0
2016-07-18,45606.007813,45739.15625,44890.679688,45189.847656,45189.847656,4663623079.0
2016-07-19,45165.136719,45186.984375,44843.171875,45218.683594,45218.683594,4113063730.0
2016-07-20,45214.785156,45210.199219,44553.445313,44708.269531,44708.269531,6355903651.0
2016-07-21,44677.578125,44738.136719,44391.445313,44656.421875,44656.421875,4062103009.0
2016-07-22,44650.375,44767.113281,43423.5,43685.164063,43685.164063,9008643336.0
2016-07-23,43692.347656,44071.039063,43544.496094,44016.652344,44016.652344,4668670036.0
2016-07-24,44006.847656,44522.199219,43831.136719,44398.34375,44398.34375,7934814667.0
2016-07-25,44396.867188,44425.074219,44084.5625,44087.902344,44087.902344,5269306906.0
2016-07-26,44096.601563,44172.601563,43506.410156,43853.003906,43853.003906,15147421040.0
2016-07-27,43842.441406,44130.289063,43598.335938,43880.976563,43880.976563,9888763615.0
2016-07-28,43890.363281,44051.167969,43891.214844,43890.488281,43890.488281,5791117656.0
2016-07-29,43895.582031,43828.949219,43909.949219,43775.378906,43775.378906,4044674205.0
2016-07-30,43776.710938,43857.398438,43589.945313,43645.78125,43645.78125,2562329943.0
2016-07-31,43649.3125,43661.636719,41601.4375,41622.496094,41622.496094,7383803340.0
2016-08-01,41617.230469,41799.707031,40441.847656,40467.746094,40467.746094,8135774419.0
2016-08-02,40476.089844,40895.53125,35425.894531,36501.410156,36501.410156,22064460842.0
2016-08-03,36580.816406,38368.792969,36107.210938,37808.273438,37808.273438,13884295970.0
2016-08-04,37806.535156,38732.929688,37810.988281,38652.257813,38652.257813,8374391988.0
2016-08-05,38651.722656,38646.691406,38047.722656,38431.277344,38431.277344,4419459812.0
2016-08-06,38430.40625,39323.679688,38058.75,39282.378906,39282.378906,5399844886.0
2016-08-07,39281.910156,39932.988281,39217.675781,39609.472656,39609.472656,5506685072.0
2016-08-08,39612.546875,39629.789063,39253.605469,39477.324219,39477.324219,4087239610.0
2016-08-09,39476.257813,39483.28125,39122.652344,39253.46875,39253.46875,6159010696.0
2016-08-10,39243.25,40026.554688,39165.476563,39524.773438,39524.773438,6869238046.0
2016-08-11,39526.171875,39901.761719,39316.101563,39316.101563,39316.101563,4972867512.0
2016-08-12,39294.609375,39448.753906,38997.113281,39259.578125,39259.578125,4625015245.0
2016-08-13,39246.078125,39407.578125,39087.1875,39127.878906,39127.878906,2910796890.0
2016-08-14,39127.945313,39133.089844,37737.59375,38164.417969,38164.417969,4070914249.0
2016-08-15,38165.820313,38335.21875,37657.210938,37928.445313,37928.445313,3828837963.0
2016-08-16,37928.644531,38893.605469,37913.300781,38606.246094,38606.246094,3904837340.0
2016-08-17,38627.769531,38874.585938,38265.753906,38351.304688,38351.304688,3642536136.0
2016-08-18,38384.152344,38614.070313,38360.976563,38374.492188,38374.492188,4002141070.0
2016-08-19,38375.894531,38813.125,38368.851563,38624.773438,38624.773438,3397380360.0
2016-08-20,38655.234375,39107.085938,38613.164063,39031.871094,39031.871094,3039723940.0
2016-08-21,39048.109375,39197.003906,38932.628906,39005.765625,39005.765625,2569889740.0
2016-08-22,39005.964844,39534.703125,39033.335938,39430.386719,39430.386719,4895189644.0
2016-08-23,39431.597656,39533.074219,39031.769531,39163.1875,39163.1875,5729278423.0
2016-08-24,39162.988281,39194.429688,38941.609375,38963.574219,38963.574219,3782861091.0
2016-08-25,38963.4375,38960.042969,38553.15625,38713.28125,38713.28125,9121485941.0
2016-08-26,38712.742188,38917.125,38652.367188,38909.941406,38909.941406,3279585985.0
2016-08-27,38896.585938,38922.964844,38170.140625,38258.546875,38258.546875,4007337934.0
2016-08-28,38250.695313,38533.164063,38244.652344,38524.875,38524.875,5793150242.0
2016-08-29,38535.546875,38699.949219,38510.011719,38515.402344,38515.402344,7406325825.0
2016-08-30,38515.875,38804.863281,38514.839844,38765.8125,38765.8125,4721846147.0
2016-08-31,38771.71875,38792.851563,38405.046875,38542.0625,38542.0625,5079421257.0
2016-09-01,38547.023438,38606.785156,38191.628906,38224.289063,38224.289063,5137736963.0
2016-09-02,38231.433594,38346.746094,38155.859375,38418.9375,38418.9375,5334301614.0
2016-09-03,38420.136719,40018.542969,38320.078125,39932.5625,39932.5625,10614693344.0
2016-09-04,39957.800781,40842.074219,39841.515625,40628.265625,40628.265625,6538001725.0
2016-09-05,40652.03125,40656.371094,40015.96875,40289.710938,40289.710938,5476116456.0
2016-09-06,40284.128906,40611.035156,40250.652344,40447.488281,40447.488281,5203338431.0
2016-09-07,40456.566406,40850.15625,40377.878906,40849.722656,40849.722656,4987523679.0
2016-09-08,40855.773438,41744.796875,40825.414063,41617.132813,41617.132813,5761862067.0
2016-09-09,41619.523438,41651.289063,41315.71875,41650.714844,41650.714844,4316471874.0
2016-09-10,41655.128906,41800.101563,41619.554688,41694.046875,41694.046875,3010273416.0
2016-09-11,41688.363281,42049.058594,40155.835938,40571.300781,40571.300781,4922354196.0
2016-09-12,40590.425781,40702.863281,40517.132813,40583.796875,40583.796875,4858255359.0
2016-09-13,40569.253906,41016.796875,40568.078125,40841.996094,40841.996094,5826939722.0
2016-09-14,40815.179688,40890.449219,40790.726563,40768.105469,40768.105469,3196224284.0
2016-09-15,40761.695313,40956.511719,40588.496094,40588.496094,40588.496094,3975226349.0
2016-09-16,40594.574219,40741.28125,40708.035156,40706.886719,40706.886719,4356796406.0
2016-09-17,40723.320313,40766.375,40587.445313,40640.558594,40640.558594,2490829075.0
2016-09-18,40660.613281,40920.492188,40631.976563,40901.507813,40901.507813,3264708300.0
2016-09-19,40901.300781,40935.5,40730.003906,40790.914063,40790.914063,3668903921.0
2016-09-20,40792.726563,40806.175781,40727.226563,40741.695313,40741.695313,4869812259.0
2016-09-21,40425.308594,40426.332031,39889.898438,39866.382813,39866.382813,5526238443.0
2016-09-22,39875.0625,39974.441406,39728.773438,39726.382813,39726.382813,4469336731.0
2016-09-23,39719.789063,40231.785156,39684.472656,40207.570313,40207.570313,3406000378.0
2016-09-24,40215.507813,40323.492188,40154.414063,40193.097656,40193.097656,2358361963.0
2016-09-25,40201.371094,40243.519531,39998.925781,40072.992188,40072.992188,2266200337.0
2016-09-26,40071.722656,40506.398438,40076.296875,40499.617188,40499.617188,3940027579.0
2016-09-27,40498.214844,40561.867188,40112.902344,40249.421875,40249.421875,3281647359.0
2016-09-28,40254.535156,40277.578125,40173.113281,40113.304688,40113.304688,3231906481.0
2016-09-29,40132.601563,40590.457031,40160.878906,40470.105469,40470.105469,3718896149.0
2016-09-30,40471.578125,40575.300781,40293.253906,40575.300781,40575.300781,3734710005.0
2016-10-01,40588.214844,40941.4375,40588.214844,40857.988281,40857.988281,3750321650.0
2016-10-02,40855.660156,40859.453125,40571.777344,40652.117188,40652.117188,2611897565.0
2016-10-03,40657.171875,40753.476563,40620.164063,40728.574219,40728.574219,3113748289.0
2016-10-04,40723.1875,40711.078125,40590.570313,40626.160156,40626.160156,3315690924.0
2016-10-05,40627.09375,40835.390625,40591.347656,40770.691406,40770.691406,4531456514.0
2016-10-06,40767.960938,40930.859375,40726.890625,40880.101563,40880.101563,3788588744.0
2016-10-07,40852.558594,41132.484375,40800.8125,41095.257813,41095.257813,4266636261.0
2016-10-08,41109.910156,41276.921875,41109.910156,41227.574219,41227.574219,2819893938.0
2016-10-09,41231.839844,41233.570313,41060.785156,41070.441406,41070.441406,2613276871.0
2016-10-10,41075.105469,41365.796875,41029.417969,41153.878906,41153.878906,4486487947.0
2016-10-11,41170.097656,42889.855469,41127.464844,42822.90625,42822.90625,6919698050.0
2016-10-12,42809.476563,42819.054688,42494.484375,42509.140625,42509.140625,6172001260.0
2016-10-13,42498.316406,42666.316406,42409.710938,42526.671875,42526.671875,4115233694.0
2016-10-14,42541.496094,42764.921875,42541.242188,42717.886719,42717.886719,3878669275.0
2016-10-15,42713.417969,42832.890625,42518.566406,42602.351563,42602.351563,2603946138.0
2016-10-16,42631.5,42885.992188,42619.359375,42801.597656,42801.597656,2688185505.0
2016-10-17,42814.074219,42853.746094,42655.984375,42687.671875,42687.671875,3877702043.0
2016-10-18,42702.234375,42730.492188,42429.007813,42574.070313,42574.070313,4374239360.0
2016-10-19,42585.679688,42612.898438,41860.394531,42016.027344,42016.027344,4623395014.0
2016-10-20,42025.554688,42202.578125,41904.746094,42167.429688,42167.429688,3807111367.0
2016-10-21,42165.289063,42439.59375,42155.898438,42346.003906,42346.003906,3743989140.0
2016-10-22,42366.609375,44043.582031,42347.472656,43983.15625,43983.15625,5256647208.0
2016-10-23,44005.035156,44239.78125,43755.109375,43965.40625,43965.40625,3644960855.0
2016-10-24,43971.433594,43977.457031,43623.949219,43693.789063,43693.789063,4158322287.0
2016-10-25,43709.898438,44373.625,43713.636719,43916.6875,43916.6875,6035902968.0
2016-10-26,43922.695313,45445.730469,43922.367188,45353.78125,45353.78125,5942634243.0
2016-10-27,45347.761719,46093.722656,45338.839844,46050.273438,46050.273438,6429742228.0
2016-10-28,46029.332031,46121.589844,45731.371094,46048.617188,46048.617188,5418158333.0
2016-10-29,46091.21875,48101.886719,46075.394531,47706.40625,47706.40625,8998112720.0
2016-10-30,47682.300781,47682.300781,46504.261719,46871.460938,46871.460938,6722549630.0
2016-10-31,46923.285156,47359.15625,46190.730469,46730.648438,46730.648438,6470846758.0
2016-11-01,46754.980469,49140.128906,46754.839844,48661.503906,48661.503906,8703344569.0
2016-11-02,48679.703125,49470.707031,48218.890625,49470.707031,49470.707031,5667085892.0
2016-11-03,49572.011719,49737.464844,45222.496094,45925.617188,45925.617188,11523615076.0
2016-11-04,45953.890625,47191.039063,45717.109375,46965.898438,46965.898438,6672385431.0
2016-11-05,46985.269531,47251.410156,46598.847656,46978.125,46978.125,3589874231.0
2016-11-06,47004.4375,47702.078125,46720.464844,47519.207031,47519.207031,4000586397.0
2016-11-07,47466.71875,47466.71875,46715.375,46921.546875,46921.546875,4340742591.0
2016-11-08,46918.746094,47225.050781,46828.273438,47012.738281,47012.738281,5275879021.0
2016-11-09,47011.214844,49168.65625,47084.652344,48090.421875,48090.421875,8805204209.0
2016-11-10,48061.898438,48073.46875,47548.230469,47837.3125,47837.3125,4600172992.0
2016-11-11,47838.714844,48500.757813,47893.972656,48379.164063,48379.164063,4262467029.0
2016-11-12,48402.191406,48428.933594,47543.410156,47612.226563,47612.226563,4363950962.0
2016-11-13,47621.8125,47625.9375,46414.3125,47408.082031,47408.082031,5423872991.0
2016-11-14,47405.789063,47868.398438,47257.964844,47783.152344,47783.152344,4269382071.0
2016-11-15,47835.542969,48516.59375,47801.042969,48208.984375,48208.984375,4880283930.0
2016-11-16,48178.363281,50872.808594,48013.640625,50587.230469,50587.230469,9604530297.0
2016-11-17,50633.316406,51285.550781,50267.890625,50368.132813,50368.132813,7380690098.0
2016-11-18,50349.644531,51354.007813,50090.46875,51243.441406,51243.441406,5956460112.0
2016-11-19,51260.351563,51560.617188,50758.132813,51245.554688,51245.554688,7541308744.0
2016-11-20,51263.488281,51509.003906,48946.046875,49833.96875,49833.96875,10506072308.0
2016-11-21,49850.261719,50637.359375,49857.308594,50428.171875,50428.171875,4147666117.0
2016-11-22,50455.117188,51543.976563,50216.335938,51381.238281,51381.238281,8883686762.0
2016-11-23,51408.1875,51442.992188,50878.390625,51226.949219,51226.949219,5266098624.0
2016-11-24,51228.738281,51380.917969,50421.203125,50891.539063,50891.539063,5906564963.0
2016-11-25,50902.058594,50809.257813,50295.902344,50809.257813,50809.257813,4645396964.0
2016-11-26,50799.804688,50847.96875,49985.515625,50379.917969,50379.917969,3765412132.0
2016-11-27,50383.6875,50629.015625,50085.539063,50150.617188,50150.617188,3603670415.0
2016-11-28,50181.378906,50601.75,50181.378906,50444.027344,50444.027344,4242803917.0
2016-11-29,50479.402344,50620.378906,50429.605469,50466.480469,50466.480469,4700238545.0
2016-11-30,50513.132813,51231.566406,50511.386719,51144.183594,51144.183594,5766105110.0
2016-12-01,51168.535156,51752.648438,51167.789063,51624.472656,51624.472656,5488829474.0
2016-12-02,51677.066406,53161.335938,51676.613281,52916.136719,52916.136719,8679755902.0
2016-12-03,52936.816406,52936.816406,52025.890625,52454.351563,52454.351563,4730641847.0
2016-12-04,52487.203125,52632.195313,52250.695313,52632.195313,52632.195313,4118633615.0
2016-12-05,52599.683594,52605.03125,51258.933594,51600.933594,51600.933594,7233992264.0
2016-12-06,51602.289063,51834.523438,51603.503906,51752.101563,51752.101563,7870108632.0
2016-12-07,51751.222656,52025.53125,51589.226563,51796.292969,51796.292969,6502156292.0
2016-12-08,51792.515625,52211.933594,51712.84375,51955.292969,51955.292969,5399822721.0
2016-12-09,51896.917969,52276.691406,51989.710938,52132.761719,52132.761719,4634866138.0
2016-12-10,52148.210938,52422.703125,52140.585938,52257.96875,52257.96875,3632260910.0
2016-12-11,52264.847656,52267.949219,51634.769531,51926.4375,51926.4375,3866390620.0
2016-12-12,51947.28125,52682.386719,51948.207031,52591.824219,52591.824219,5162256020.0
2016-12-13,52629.578125,53157.894531,52465.679688,52598.9375,52598.9375,5501811224.0
2016-12-14,52561.808594,52772.828125,52417.832031,52710.894531,52710.894531,5124783549.0
2016-12-15,52615.722656,53074.519531,52769.898438,52789.304688,52789.304688,5534793455.0
2016-12-16,52848.667969,53260.730469,52849.445313,53252.25,53252.25,5672423411.0
2016-12-17,53269.824219,53768.007813,53249.335938,53654.03125,53654.03125,5359086677.0
2016-12-18,53666.175781,53919.171875,53459.921875,53625.605469,53625.605469,4105672674.0
2016-12-19,53636.59375,53842.460938,53611.359375,53777.796875,53777.796875,5080300864.0
2016-12-20,53746.117188,54406.375,53695.554688,54375.074219,54375.074219,6764281237.0
2016-12-21,54359.324219,56585.527344,54273.445313,56585.527344,56585.527344,10552019988.0
2016-12-22,56578.675781,59491.78125,56578.074219,58646.328125,58646.328125,13568892095.0
2016-12-23,58669.9375,62747.449219,58655.796875,62534.949219,62534.949219,18690541645.0
2016-12-24,62548.242188,62636.347656,60117.003906,60963.953125,60963.953125,9341540908.0
2016-12-25,61020.246094,61020.246094,58495.203125,60788.808594,60788.808594,9744911339.0
2016-12-26,60837.785156,61941.910156,60737.84375,61510.453125,61510.453125,8388195834.0
2016-12-27,61560.875,63932.570313,61346.921875,63426.203125,63426.203125,11371339182.0
2016-12-28,63537.191406,66562.59375,63536.070313,66562.59375,66562.59375,16139325487.0
2016-12-29,66508.304688,66797.421875,64861.246094,66130.140625,66130.140625,13539907260.0
2016-12-30,66064.789063,66064.789063,63478.808594,65310.832031,65310.832031,12737827193.0
2016-12-31,65269.320313,65481.035156,64359.476563,65481.035156,65481.035156,6735685073.0
2017-01-01,65475.261719,68154.070313,65138.609375,67830.992188,67830.992188,10040543363.0
2017-01-02,67850.835938,70077.484375,67720.617188,69615.8125,69615.8125,15138330026.0
2017-01-03,69605.59375,71278.820313,69606.0,71262.429688,71262.429688,12641326776.0
2017-01-04,71300.664063,78707.8125,71301.085938,78388.265625,78388.265625,23416485650.0
2017-01-05,78524.039063,80679.039063,61663.089844,68636.734375,68636.734375,34556033911.0
2017-01-06,68694.984375,71099.335938,60090.511719,61430.867188,61430.867188,23959236840.0
2017-01-07,61518.429688,61865.554688,56075.929688,61865.554688,61865.554688,19034560589.0
2017-01-08,61837.636719,64190.078125,60412.785156,62091.46875,62091.46875,10815253304.0
2017-01-09,62230.820313,62251.710938,59922.6875,61477.441406,61477.441406,9661014456.0
2017-01-10,61451.019531,62339.445313,61314.878906,62009.453125,62009.453125,7911597231.0
2017-01-11,62039.238281,62726.488281,52020.957031,53087.128906,53087.128906,21222986928.0
2017-01-12,52911.089844,56291.558594,51427.609375,54832.9375,54832.9375,15146959217.0
2017-01-13,54758.199219,56504.707031,53196.125,56162.75,56162.75,11516858880.0
2017-01-14,56241.679688,56919.394531,55377.0,55782.960938,55782.960938,6343194255.0
2017-01-15,55764.5625,56116.605469,55405.285156,56011.941406,56011.941406,4840130746.0
2017-01-16,56010.921875,56827.070313,55907.867188,56622.890625,56622.890625,5635173966.0
2017-01-17,56582.851563,61800.046875,56572.640625,61648.535156,61648.535156,10530873495.0
2017-01-18,61745.972656,62355.34375,58436.339844,60465.484375,60465.484375,15390696932.0
2017-01-19,60582.582031,61594.804688,60341.476563,61218.238281,61218.238281,7192048499.0
2017-01-20,61156.890625,61249.453125,60493.855469,60906.519531,60906.519531,5901867619.0
2017-01-21,60942.109375,63107.324219,60941.15625,62727.742188,62727.742188,7564301899.0
2017-01-22,62756.050781,63798.578125,61079.230469,62949.054688,62949.054688,7935951778.0
2017-01-23,63005.289063,63258.636719,62406.847656,62675.882813,62675.882813,5007785177.0
2017-01-24,61972.570313,62948.046875,60822.230469,60849.652344,60849.652344,7590060045.0
2017-01-25,60797.644531,61547.59375,60781.398438,61278.261719,61278.261719,8212943485.0
2017-01-26,61336.242188,62693.34375,61322.8125,62530.273438,62530.273438,8992475846.0
2017-01-27,62582.953125,62851.730469,62442.289063,62616.578125,62616.578125,8550439520.0
2017-01-28,62620.730469,62899.863281,62620.730469,62741.847656,62741.847656,4696131168.0
2017-01-29,62774.324219,62866.300781,62590.210938,62626.871094,62626.871094,4144609287.0
2017-01-30,62671.484375,62591.699219,62625.28125,62421.136719,62421.136719,5305445619.0
2017-01-31,62460.265625,65601.5625,62464.78125,65492.5,65492.5,11107639180.0
2017-02-01,65528.808594,66646.5,65447.425781,66640.367188,66640.367188,10114411800.0
2017-02-02,66706.265625,68113.609375,66077.367188,67992.960938,67992.960938,9799170662.0
2017-02-03,67970.117188,69672.5,67790.6875,69184.203125,69184.203125,13520849650.0
2017-02-04,69279.585938,70258.335938,68193.375,70056.8125,70056.8125,10416424200.0
2017-02-05,70098.460938,70105.84375,68677.703125,69011.5625,69011.5625,7671922399.0
2017-02-06,69082.773438,70199.8125,69066.648438,69742.921875,69742.921875,7508171160.0
2017-02-07,69876.609375,71499.75,69876.609375,71460.695313,71460.695313,9830651848.0
2017-02-08,71526.0,72657.835938,69838.640625,71273.523438,71273.523438,13533369011.0
2017-02-09,71382.804688,72635.632813,63626.179688,66365.125,66365.125,27177862799.0
2017-02-10,66448.484375,66666.921875,63362.027344,66056.375,66056.375,12724688521.0
2017-02-11,66071.34375,67433.789063,65665.921875,67110.421875,67110.421875,6832374419.0
2017-02-12,67048.28125,67131.132813,66607.382813,66758.382813,66758.382813,4511888642.0
2017-02-13,66738.601563,67070.554688,65401.894531,66273.953125,66273.953125,6730608300.0
2017-02-14,66347.070313,67728.179688,66059.03125,67113.984375,67113.984375,9216172260.0
2017-02-15,67224.890625,67440.953125,67025.734375,67350.039063,67350.039063,6000415890.0
2017-02-16,67361.40625,69287.460938,67361.40625,68900.125,68900.125,8199895619.0
2017-02-17,68811.609375,70657.179688,68779.421875,70158.84375,70158.84375,9151946439.0
2017-02-18,70360.023438,71157.367188,70209.132813,70709.40625,70709.40625,6643869178.0
2017-02-19,70732.203125,70869.679688,69974.421875,70270.164063,70270.164063,5192006229.0
2017-02-20,70325.148438,72279.375,69811.453125,72245.257813,72245.257813,7323530809.0
2017-02-21,72198.4375,74799.890625,72041.234375,74669.335938,74669.335938,12510879014.0
2017-02-22,74635.859375,75356.117188,73648.8125,74756.734375,74756.734375,9105090000.0
2017-02-23,74745.367188,78462.90625,74758.132813,77802.71875,77802.71875,12633739990.0
2017-02-24,78202.164063,80048.007813,75484.75,78190.5625,78190.5625,22035165113.0
2017-02-25,77972.71875,78268.507813,74920.179688,76202.617188,76202.617188,9324201287.0
2017-02-26,76231.265625,77776.851563,75293.921875,77625.617188,77625.617188,7760297320.0
2017-02-27,77531.023438,78826.242188,77504.375,78692.195313,78692.195313,8774403299.0
2017-02-28,78742.21875,79577.84375,78257.0625,78692.195313,78692.195313,12334715640.0
2017-03-01,78696.867188,81711.898438,78862.273438,81711.898438,81711.898438,15310169345.0
2017-03-02,81857.617188,84249.703125,81166.945313,83517.429688,83517.429688,24586039534.0
2017-03-03,83497.398438,85541.359375,83497.398438,85105.578125,85105.578125,21075578784.0
2017-03-04,85268.453125,85399.953125,82136.546875,83781.265625,83781.265625,12233272500.0
2017-03-05,83723.859375,84591.609375,82640.507813,84580.257813,84580.257813,8952977250.0
2017-03-06,84603.617188,85032.640625,84415.210938,84834.117188,84834.117188,10241238516.0
2017-03-07,84859.445313,85015.414063,80263.78125,81506.117188,81506.117188,19402018440.0
2017-03-08,81485.46875,82080.34375,76640.078125,76768.25,76768.25,22202913799.0
2017-03-09,76791.609375,79804.71875,76182.804688,79236.625,79236.625,14152908143.0
2017-03-10,79294.632813,84638.710938,71669.445313,74295.382813,74295.382813,37509345751.0
2017-03-11,74268.765625,79425.507813,74268.765625,78227.96875,78227.96875,18849279600.0
2017-03-12,78280.53125,81630.976563,78196.703125,81258.414063,81258.414063,15114019280.0
2017-03-13,81285.023438,81850.789063,80969.007813,81503.828125,81503.828125,25159125790.0
2017-03-14,81519.710938,81846.257813,80784.195313,81542.398438,81542.398438,16131322560.0
2017-03-15,81552.921875,82168.195313,81525.960938,81999.40625,81999.40625,19541963575.0
2017-03-16,82112.273438,82548.648438,75323.476563,77635.265625,77635.265625,41736804479.0
2017-03-17,77135.257813,77135.257813,71966.851563,72010.054688,72010.054688,46246902979.0
2017-03-18,71974.703125,72915.875,62678.523438,63736.386719,63736.386719,40664216947.0
2017-03-19,63926.976563,70025.609375,63926.976563,67854.632813,67854.632813,26615111599.0
2017-03-20,67887.359375,69416.921875,67850.710938,68862.304688,68862.304688,18716138554.0
2017-03-21,68936.117188,73305.90625,68936.117188,73182.46875,73182.46875,22035006732.0
2017-03-22,73189.65625,73189.65625,66334.40625,68645.234375,68645.234375,24918426106.0
2017-03-23,68704.773438,69257.335938,67338.328125,67954.945313,67954.945313,16261972200.0
2017-03-24,67945.78125,68041.53125,61111.683594,61313.808594,61313.808594,32113886246.0
2017-03-25,61249.714844,63814.769531,59102.832031,63619.746094,63619.746094,28501516723.0
2017-03-26,63700.582031,65920.585938,62403.761719,63223.8125,63223.8125,19859887200.0
2017-03-27,63572.398438,68089.25,63256.71875,67943.679688,67943.679688,24203599469.0
2017-03-28,67866.359375,69234.1875,66823.0,68085.695313,68085.695313,21218106640.0
2017-03-29,68016.117188,68477.9375,66052.515625,67431.65625,67431.65625,19352015682.0
2017-03-30,67576.890625,68035.96875,66190.390625,66563.992188,66563.992188,22890039131.0
2017-03-31,66577.601563,69708.5625,66577.601563,69505.585938,69505.585938,29006562468.0
2017-04-01,69500.390625,70798.039063,68811.6875,70070.421875,70070.421875,18782763862.0
2017-04-02,70077.554688,71827.210938,69742.929688,71475.726563,71475.726563,33345027468.0
2017-04-03,71526.304688,74817.03125,71526.304688,74301.898438,74301.898438,37705644318.0
2017-04-04,74412.976563,75122.335938,72945.851563,73740.578125,73740.578125,28390692741.0
2017-04-05,73798.492188,73860.304688,72358.109375,72964.484375,72964.484375,26907038079.0
2017-04-06,73031.296875,76771.078125,73031.296875,76403.5,76403.5,33025964677.0
2017-04-07,76161.875,76256.75,74960.125,75634.65625,75634.65625,20373736880.0
2017-04-08,75361.523438,76153.921875,74714.367188,75573.601563,75573.601563,13451644992.0
2017-04-09,75613.445313,76939.898438,75310.75,76339.65625,76339.65625,15574415752.0
2017-04-10,76303.023438,76788.828125,76000.921875,76652.984375,76652.984375,13939565826.0
2017-04-11,76674.289063,77980.914063,76674.289063,77783.398438,77783.398438,13954548100.0
2017-04-12,77770.492188,77920.890625,77400.453125,77645.929688,77645.929688,18674689905.0
2017-04-13,77687.976563,78002.992188,74509.421875,75336.710938,75336.710938,22677362154.0
2017-04-14,75404.359375,76714.914063,74717.15625,75259.632813,75259.632813,16426148935.0
2017-04-15,75244.164063,76578.476563,75093.320313,75580.640625,75580.640625,13121413655.0
2017-04-16,75586.4375,76528.203125,75586.4375,76252.3125,76252.3125,11811070775.0
2017-04-17,76272.296875,77023.257813,75647.65625,76959.4375,76959.4375,16321658760.0
2017-04-18,76950.414063,78642.84375,76950.414063,78213.304688,78213.304688,17462324200.0
2017-04-19,78242.992188,78461.171875,77884.320313,78221.046875,78221.046875,18617381913.0
2017-04-20,78272.09375,80167.445313,78099.539063,79410.859375,79410.859375,20359127880.0
2017-04-21,79432.828125,79854.078125,78561.648438,78981.09375,78981.09375,17590153727.0
2017-04-22,79023.742188,79854.25,78103.414063,79605.414063,79605.414063,16113551600.0
2017-04-23,79618.992188,79637.085938,77810.640625,78021.976563,78021.976563,16736003647.0
2017-04-24,78178.390625,80666.859375,78178.390625,80615.921875,80615.921875,15205949910.0
2017-04-25,80635.265625,81537.078125,80604.3125,81383.664063,81383.664063,15598776360.0
2017-04-26,81415.8125,82998.601563,81411.960938,82130.039063,82130.039063,21132643922.0
2017-04-27,82181.328125,84592.765625,82144.148438,84466.492188,84466.492188,28793527187.0
2017-04-28,84467.132813,85335.046875,83060.617188,84610.171875,84610.171875,33901717515.0
2017-04-29,84697.578125,85299.140625,84528.546875,84951.445313,84951.445313,27167313591.0
2017-04-30,84956.585938,86630.179688,84509.914063,86628.890625,86628.890625,26550901564.0
2017-05-01,86655.242188,92155.054688,86655.242188,91323.585938,91323.585938,45843205759.0
2017-05-02,91286.96875,94646.492188,90943.921875,93198.398438,93198.398438,30621231673.0
2017-05-03,93259.992188,95761.195313,92834.773438,95589.273438,95589.273438,37450511347.0
2017-05-04,95629.6875,103324.203125,95629.6875,98718.414063,98718.414063,59933845286.0
2017-05-05,98923.851563,104051.46875,98414.242188,100015.429688,100015.429688,60830112742.0
2017-05-06,100102.890625,101516.84375,99182.75,101516.84375,101516.84375,37456677971.0
2017-05-07,101559.921875,102669.09375,100292.570313,102668.453125,102668.453125,69445925913.0
2017-05-08,102681.960938,110880.335938,102681.960938,110880.335938,110880.335938,86236188799.0
2017-05-09,110915.085938,118516.796875,110991.40625,113517.375,113517.375,75528218480.0
2017-05-10,113592.390625,115400.875,111105.429688,115316.351563,115316.351563,59087942814.0
2017-05-11,114880.15625,120662.359375,113265.710938,119029.421875,119029.421875,51479160069.0
2017-05-12,118848.484375,119517.5,108819.8125,110761.726563,110761.726563,47599330192.0
2017-05-13,110689.78125,116462.851563,106062.070313,115943.8125,115943.8125,37234593643.0
2017-05-14,115683.640625,117646.757813,114126.515625,116200.765625,116200.765625,28084596648.0
2017-05-15,116170.5625,116450.648438,109414.90625,111329.0625,111329.0625,46847118697.0
2017-05-16,111538.46875,114353.734375,108081.921875,111056.828125,111056.828125,61407650837.0
2017-05-17,110562.523438,119466.96875,106412.101563,117922.445313,117922.445313,68270486574.0
2017-05-18,116615.039063,123543.617188,116306.242188,122516.726563,122516.726563,58014604826.0
